cell_index,cell_label,n_seeds,epoch,override_build.wood_cost,override_build.stone_cost,override_build.income_per_house_per_step,total_production_mean,total_production_median,total_production_p10,total_production_p90,gini_coefficient_mean,gini_coefficient_median,gini_coefficient_p10,gini_coefficient_p90,welfare_mean,welfare_median,welfare_p10,welfare_p90,total_tax_revenue_mean,total_tax_revenue_median,total_tax_revenue_p10,total_tax_revenue_p90,total_audits_mean,total_audits_median,total_audits_p10,total_audits_p90,total_catches_mean,total_catches_median,total_catches_p10,total_catches_p90,bunching_intensity_mean,bunching_intensity_median,bunching_intensity_p10,bunching_intensity_p90,enforcement_cost_mean,enforcement_cost_median,enforcement_cost_p10,enforcement_cost_p90
22,wood_cost=12_stone_cost=6_income_per_house_per_step=0.5,20,17,12,6,0.5,16.1,15.75,12.270000000000003,21.05,0.7364345588874305,0.7366238630283575,0.6743541347174709,0.7989027559002113,0.7817827205562848,0.751943810906075,0.493131463405784,1.1420947356215212,3.2865098760000034e-06,3.2240754000000033e-06,2.5117082640000025e-06,4.309002360000004e-06,13.8,14.0,13.0,14.0,0.05,0.0,0.0,0.0,0.6214285714285714,0.6428571428571429,0.5642857142857143,0.7142857142857143,6.9,7.0,6.5,7.0
22,wood_cost=12_stone_cost=6_income_per_house_per_step=0.5,20,18,12,6,0.5,13.845,13.65,8.39,18.429999999999996,0.7284357595932645,0.7283988957902001,0.6340942204953861,0.808342707161605,0.6247106916319393,0.5879169542213021,0.20127867363161495,0.9751647539980333,8.459973849600008e-07,8.293550148000009e-07,5.152379544000006e-07,1.131803992800001e-06,13.65,14.0,13.0,14.0,0.1,0.0,0.0,0.1,0.6285714285714286,0.6428571428571429,0.5,0.7142857142857143,6.825,7.0,6.5,7.0
22,wood_cost=12_stone_cost=6_income_per_house_per_step=0.5,20,19,12,6,0.5,15.675,15.55,10.190000000000003,21.69,0.7367591623446104,0.7510270774976657,0.6692235157581692,0.8068930580302555,0.751263275970552,0.7324325922421949,0.3525234324499032,1.20140873015873,2.887850394000003e-07,2.864821284000003e-07,1.8773330472000024e-07,3.996011167200003e-07,13.75,14.0,13.0,14.0,0.0,0.0,0.0,0.0,0.6178571428571429,0.6428571428571429,0.5642857142857143,0.7142857142857143,6.875,7.0,6.5,7.0
22,wood_cost=12_stone_cost=6_income_per_house_per_step=0.5,20,20,12,6,0.5,14.325000000000001,14.900000000000002,8.04,20.67,0.7373464475685759,0.7603910933485584,0.6498982820976491,0.8048006800590577,0.6545410619299977,0.7067955653509651,0.17657142857142857,1.1356843080013812,7.917408018000009e-08,8.23520973600001e-08,4.4436970656000045e-08,1.1424280888800014e-07,13.9,14.0,13.9,14.0,0.0,0.0,0.0,0.0,0.6214285714285714,0.6428571428571429,0.5,0.7142857142857143,6.95,7.0,6.95,7.0
22,wood_cost=12_stone_cost=6_income_per_house_per_step=0.5,20,21,12,6,0.5,16.125,15.3,12.090000000000002,21.82,0.7383712769418302,0.7498393034535148,0.6356043956043955,0.8193507305956476,0.7826000758147992,0.7256657567485594,0.4723081463990556,1.19444626474443,2.6570158070040033e-08,2.5368867576000034e-08,2.0046379672800028e-08,3.6161413919280045e-08,13.75,14.0,13.0,14.0,0.1,0.0,0.0,0.1,0.625,0.6428571428571429,0.4928571428571428,0.7142857142857143,6.875,7.0,6.5,7.0
22,wood_cost=12_stone_cost=6_income_per_house_per_step=0.5,20,22,12,6,0.5,16.0,14.500000000000002,9.91,21.7,0.738767337774566,0.72290248657523,0.655510002120591,0.8380662020905922,0.7734734739698599,0.686720469552458,0.2929435609066133,1.2138327012220818,7.077839375527253e-07,7.21271725200001e-09,4.929519170160006e-09,1.0794204439200014e-08,13.85,14.0,13.0,14.0,0.0,0.0,0.0,0.0,0.6285714285714286,0.6428571428571429,0.5642857142857143,0.7214285714285715,6.925,7.0,6.5,7.0
22,wood_cost=12_stone_cost=6_income_per_house_per_step=0.5,20,23,12,6,0.5,16.7,17.4,9.190000000000001,23.15,0.7405099156709887,0.7470945470515732,0.6717924349981097,0.7974107142857142,0.8226021850216486,0.8563609467455623,0.27861582555917735,1.3020972239827606,2.492118167760003e-09,2.596578210720003e-09,1.3714111354320018e-09,3.4546428493200042e-09,13.9,14.0,13.9,14.0,0.0,0.0,0.0,0.0,0.625,0.6428571428571429,0.5,0.7142857142857143,6.95,7.0,6.95,7.0
22,wood_cost=12_stone_cost=6_income_per_house_per_step=0.5,20,24,12,6,0.5,15.795,16.05,10.93,21.33,0.7273775854880173,0.7322437449556094,0.66198500394633,0.7970971147079523,0.764525492970277,0.7714105269002276,0.3925683890577508,1.1763986223420186,7.03292162091481e-10,7.18535866932001e-10,4.893206869512008e-10,9.186514635168012e-10,13.9,14.0,13.9,14.0,0.1,0.0,0.0,0.1,0.6214285714285714,0.6428571428571429,0.5642857142857143,0.7142857142857143,6.95,7.0,6.95,7.0
22,wood_cost=12_stone_cost=6_income_per_house_per_step=0.5,20,25,12,6,0.5,16.415,16.75,12.1,21.91,0.7447455589027219,0.7462159031910219,0.6766481925717593,0.8165060707827433,0.8001272205486392,0.8131675016718375,0.50561115355233,1.1958308130225939,2.2046292066708039e-10,2.249621639460004e-10,1.625099811192003e-10,2.9426394101832055e-10,13.85,14.0,13.0,14.0,0.0,0.0,0.0,0.0,0.6321428571428571,0.6428571428571429,0.5,0.7214285714285715,6.925,7.0,6.5,7.0
22,wood_cost=12_stone_cost=6_income_per_house_per_step=0.5,20,26,12,6,0.5,13.5,12.45,8.94,17.65,0.7371645469283039,0.7471907367598201,0.6822458560889144,0.8013778844871281,0.5957034408215623,0.5370175988783943,0.2682426303854875,0.9648826065552945,5.43938366556001e-11,5.016320491572009e-11,3.6020807385264065e-11,7.111490496084014e-11,13.9,14.0,13.9,14.0,0.0,0.0,0.0,0.0,0.625,0.6428571428571429,0.5642857142857143,0.7142857142857143,6.95,7.0,6.95,7.0
22,wood_cost=12_stone_cost=6_income_per_house_per_step=0.5,20,27,12,6,0.5,14.330000000000002,14.600000000000001,8.540000000000001,17.86,0.7468693282269157,0.7514151890264302,0.631994498637394,0.8471822886716504,0.6501367644579709,0.637572393822394,0.19033997085964072,0.9200145081729376,1.728515253722403e-11,1.7647778114928033e-11,1.0322741445307219e-11,2.158830939264484e-11,13.9,14.0,13.9,14.0,0.05,0.0,0.0,0.0,0.6321428571428571,0.6428571428571429,0.5,0.7214285714285715,6.95,7.0,6.95,7.0
22,wood_cost=12_stone_cost=6_income_per_house_per_step=0.5,20,28,12,6,0.5,16.155,16.75,10.49,20.990000000000006,0.744185879586867,0.7465719272001994,0.6671572172035564,0.8191582002902759,0.7818356316351379,0.8289642484212619,0.3332260596546311,1.1923317919391472,5.858216207808132e-12,6.0739784265420115e-12,3.803942310114967e-12,7.611510876006977e-12,13.85,14.0,13.0,14.0,0.0,0.0,0.0,0.0,0.6321428571428571,0.6428571428571429,0.5,0.7142857142857143,6.925,7.0,6.5,7.0
22,wood_cost=12_stone_cost=6_income_per_house_per_step=0.5,20,29,12,6,0.5,15.63,15.25,11.6,20.58,0.7440607647494938,0.7366824603535189,0.6726808905380334,0.8005614904189522,0.7443981890538246,0.7249953030694442,0.42679903422042975,1.0879934509014875,1.7003513338540594e-12,1.6590120179958035e-12,1.2619370104099227e-12,2.2388503167445005e-12,13.95,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.6285714285714286,0.6428571428571429,0.5642857142857143,0.7142857142857143,6.975,7.0,7.0,7.0
23,wood_cost=12_stone_cost=6_income_per_house_per_step=1.0,20,0,12,6,1.0,82.79,81.69999999999999,73.15,92.95,0.22800542817218264,0.22484525811729325,0.16090758337233194,0.3158965157046674,5.799568714485337,5.7452133156501395,5.107283469005796,6.536956870126692,8.1302,8.030000000000001,7.132600000000001,9.253,9.95,10.0,8.0,11.1,1.45,1.5,1.0,2.0,0.06785714285714285,0.07142857142857142,0.0,0.14285714285714285,4.975,5.0,4.0,5.55
23,wood_cost=12_stone_cost=6_income_per_house_per_step=1.0,20,1,12,6,1.0,39.485,39.25,28.36,51.04,0.43980125197140124,0.4512623766784201,0.3691087288821396,0.5242685983250809,2.6004565168714424,2.5676066790352507,1.8007591980454152,3.4349557423949566,3.3988452000000002,3.3894960000000003,2.4554976,4.4034144,10.95,11.0,8.9,13.0,1.3,1.0,0.9,2.0,0.16785714285714284,0.14285714285714285,0.07142857142857142,0.2857142857142857,5.475,5.5,4.45,6.5
23,wood_cost=12_stone_cost=6_income_per_house_per_step=1.0,20,2,12,6,1.0,22.62,22.2,13.9,34.11,0.585700242658523,0.5690172400698716,0.48372937801275895,0.7082172278956759,1.3228641643850243,1.2997536594177563,0.6473654426559355,2.1564098295592355,1.6924560000000002,1.6819800000000003,1.0760792,2.4849072000000003,11.65,12.0,10.0,13.0,0.95,1.0,0.0,2.0,0.40714285714285714,0.42857142857142855,0.2857142857142857,0.5142857142857143,5.825,6.0,5.0,6.5
23,wood_cost=12_stone_cost=6_income_per_house_per_step=1.0,20,3,12,6,1.0,17.6,18.8,9.770000000000001,24.17,0.6703605869732382,0.6737773341145664,0.5980730035204744,0.7359607843137255,0.9219625636562381,1.0184432856334387,0.3263388061991715,1.4257056003335185,1.147724,1.214456,0.626816,1.5650480000000002,11.7,11.5,10.0,14.0,0.3,0.0,0.0,1.0,0.5142857142857142,0.5,0.42857142857142855,0.6428571428571429,5.85,5.75,5.0,7.0
23,wood_cost=12_stone_cost=6_income_per_house_per_step=1.0,20,4,12,6,1.0,15.915,15.100000000000001,9.740000000000002,22.91,0.7025645205742633,0.7127227481081668,0.6048281844598502,0.778069657615112,0.7855034539985827,0.7107310307350118,0.3312780453796426,1.2748923214624752,0.877266,0.83352,0.537648,1.264632,12.55,13.0,11.8,14.0,0.05,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.4928571428571428,0.6428571428571429,6.275,6.5,5.9,7.0
23,wood_cost=12_stone_cost=6_income_per_house_per_step=1.0,20,5,12,6,1.0,16.3,15.450000000000001,10.88,23.39,0.6950537409782693,0.6986781076066789,0.6064612868047982,0.7695318373239481,0.8167588437965797,0.7442599791239248,0.38115889152586413,1.3399845199669624,0.7062440000000001,0.65802,0.47674,1.01332,12.9,13.0,11.0,14.0,0.3,0.0,0.0,1.0,0.5642857142857143,0.5714285714285714,0.4928571428571428,0.6428571428571429,6.45,6.5,5.5,7.0
23,wood_cost=12_stone_cost=6_income_per_house_per_step=1.0,20,6,12,6,1.0,16.62,16.3,12.800000000000002,21.1,0.7102022295436594,0.7066140861957528,0.6483558899692187,0.771075868515345,0.8320417423710275,0.8128095506977495,0.535014558904541,1.1589370345294518,0.5402159999999999,0.5264399999999999,0.4157072,0.69208,13.15,13.5,11.9,14.0,0.2,0.0,0.0,1.0,0.575,0.5714285714285714,0.42857142857142855,0.6428571428571429,6.575,6.75,5.95,7.0
23,wood_cost=12_stone_cost=6_income_per_house_per_step=1.0,20,7,12,6,1.0,16.175,15.900000000000002,9.510000000000002,23.23,0.7133004105604086,0.7191255949019923,0.6392053531408082,0.7836020171957672,0.7987069375769386,0.8021564356968085,0.33965201465201483,1.3287806740657777,0.3489587999999999,0.34343999999999997,0.20541599999999996,0.5017679999999999,13.15,13.0,12.0,14.0,0.05,0.0,0.0,0.0,0.5857142857142857,0.5714285714285714,0.42857142857142855,0.65,6.575,6.5,6.0,7.0
23,wood_cost=12_stone_cost=6_income_per_house_per_step=1.0,20,8,12,6,1.0,16.285,15.150000000000002,12.18,22.54,0.7275609494747883,0.7472721538946705,0.6126599095349096,0.8063084161444816,0.7994338109768916,0.7144182816741368,0.46845848757271286,1.2409918902058639,0.16855279999999992,0.15755999999999992,0.12667199999999995,0.23441599999999987,13.35,13.0,12.9,14.0,0.1,0.0,0.0,0.1,0.6,0.6428571428571429,0.4928571428571428,0.7142857142857143,6.675,6.5,6.45,7.0
23,wood_cost=12_stone_cost=6_income_per_house_per_step=1.0,20,9,12,6,1.0,17.79,17.65,12.620000000000003,24.4,0.707691227221223,0.7084441324224351,0.6083355297838693,0.7940698822135946,0.9168686721036743,0.8813580739558392,0.5014198958935802,1.400037184722766,0.05512103999999998,0.05506799999999998,0.03937439999999999,0.07612799999999999,13.5,14.0,12.9,14.0,0.15,0.0,0.0,1.0,0.5857142857142857,0.5714285714285714,0.42857142857142855,0.7142857142857143,6.75,7.0,6.45,7.0
23,wood_cost=12_stone_cost=6_income_per_house_per_step=1.0,20,10,12,6,1.0,15.595,14.9,12.450000000000003,20.52,0.707656386093828,0.7160899752366476,0.6528092914184307,0.7665747380033094,0.7601003783816574,0.7068345894738179,0.5059983452840596,1.09280929038282,0.014568839999999996,0.013946399999999996,0.011653199999999997,0.019206719999999997,13.6,14.0,12.9,14.0,0.05,0.0,0.0,0.0,0.5928571428571429,0.6071428571428572,0.4928571428571428,0.65,6.8,7.0,6.45,7.0
23,wood_cost=12_stone_cost=6_income_per_house_per_step=1.0,20,11,12,6,1.0,15.38,16.1,7.84,20.55,0.7168147291079247,0.7286709805873568,0.6303054899645809,0.7865030449776212,0.7401640640174663,0.7966887928372954,0.20900914067725235,1.09394474863116,0.0043090164,0.00452088,0.0022014720000000003,0.00577044,13.5,14.0,13.0,14.0,0.05,0.0,0.0,0.0,0.6,0.6428571428571429,0.4928571428571428,0.7142857142857143,6.75,7.0,6.5,7.0
23,wood_cost=12_stone_cost=6_income_per_house_per_step=1.0,20,12,12,6,1.0,15.565000000000001,13.950000000000001,10.86,21.43,0.7321394100427923,0.7219450970295754,0.6536200469978123,0.8216008771929825,0.7457160092643181,0.6401289682539684,0.37344898944609234,1.1866591819395558,0.0013044985200000004,0.0011751480000000004,0.0009148464000000002,0.0018052632000000004,13.65,14.0,12.9,14.0,0.1,0.0,0.0,0.1,0.6142857142857143,0.6428571428571429,0.5,0.7142857142857143,6.825,7.0,6.45,7.0
23,wood_cost=12_stone_cost=6_income_per_house_per_step=1.0,20,13,12,6,1.0,15.020000000000001,14.3,9.6,19.640000000000004,0.7262625803470095,0.7237206823027719,0.6755737857453012,0.8021554982146115,0.7097258526836382,0.6586224365021138,0.2913733854722124,1.0685276967930029,0.0003781449360000002,0.00036138960000000014,0.00024261120000000012,0.0004963420800000002,13.75,14.0,13.0,14.0,0.05,0.0,0.0,0.0,0.6107142857142858,0.6428571428571429,0.5,0.7142857142857143,6.875,7.0,6.5,7.0
23,wood_cost=12_stone_cost=6_income_per_house_per_step=1.0,20,14,12,6,1.0,16.675,16.9,10.79,21.62,0.7315425519496604,0.7403041437027964,0.6459051629278598,0.7988105704740133,0.8253001525965984,0.8432240978813728,0.41844893742621025,1.1942184023141966,0.0001260820080000001,0.0001281290400000001,8.180546400000005e-05,0.0001639141920000001,13.75,14.0,13.0,14.0,0.05,0.0,0.0,0.0,0.6071428571428572,0.6428571428571429,0.5,0.7142857142857143,6.875,7.0,6.5,7.0
23,wood_cost=12_stone_cost=6_income_per_house_per_step=1.0,20,15,12,6,1.0,15.63,15.200000000000003,10.55,21.14,0.7161421562972,0.729733998862703,0.5967680339462517,0.8149330753104337,0.7583574932799715,0.7339892183288411,0.41301679452622847,1.143673469387755,3.5376124680000036e-05,3.457209600000004e-05,2.399576400000002e-05,4.7925568080000046e-05,13.75,14.0,13.0,14.0,0.1,0.0,0.0,0.1,0.6035714285714285,0.6428571428571429,0.4928571428571428,0.7142857142857143,6.875,7.0,6.5,7.0
23,wood_cost=12_stone_cost=6_income_per_house_per_step=1.0,20,16,12,6,1.0,15.125,14.8,10.99,20.07,0.7362720422429772,0.7329545454545454,0.6806115826106307,0.8061451247165533,0.7122211217356543,0.6764024787997391,0.3633204633204633,1.0699974120082816,1.029281806800001e-05,1.009869120000001e-05,7.4989605600000065e-06,1.3694644080000014e-05,13.75,14.0,13.0,14.0,0.05,0.0,0.0,0.0,0.6214285714285714,0.6428571428571429,0.5714285714285714,0.7142857142857143,6.875,7.0,6.5,7.0
23,wood_cost=12_stone_cost=6_income_per_house_per_step=1.0,20,17,12,6,1.0,16.1,15.75,12.270000000000003,21.05,0.7364345588874305,0.7366238630283575,0.6743541347174709,0.7989027559002113,0.7817827205562848,0.751943810906075,0.493131463405784,1.1420947356215212,3.2865098760000034e-06,3.2240754000000033e-06,2.5117082640000025e-06,4.309002360000004e-06,13.8,14.0,13.0,14.0,0.05,0.0,0.0,0.0,0.6214285714285714,0.6428571428571429,0.5642857142857143,0.7142857142857143,6.9,7.0,6.5,7.0
23,wood_cost=12_stone_cost=6_income_per_house_per_step=1.0,20,18,12,6,1.0,13.845,13.65,8.39,18.429999999999996,0.7284357595932645,0.7283988957902001,0.6340942204953861,0.808342707161605,0.6247106916319393,0.5879169542213021,0.20127867363161495,0.9751647539980333,8.459973849600008e-07,8.293550148000009e-07,5.152379544000006e-07,1.131803992800001e-06,13.65,14.0,13.0,14.0,0.1,0.0,0.0,0.1,0.6285714285714286,0.6428571428571429,0.5,0.7142857142857143,6.825,7.0,6.5,7.0
23,wood_cost=12_stone_cost=6_income_per_house_per_step=1.0,20,19,12,6,1.0,15.675,15.55,10.190000000000003,21.69,0.7367591623446104,0.7510270774976657,0.6692235157581692,0.8068930580302555,0.751263275970552,0.7324325922421949,0.3525234324499032,1.20140873015873,2.887850394000003e-07,2.864821284000003e-07,1.8773330472000024e-07,3.996011167200003e-07,13.75,14.0,13.0,14.0,0.0,0.0,0.0,0.0,0.6178571428571429,0.6428571428571429,0.5642857142857143,0.7142857142857143,6.875,7.0,6.5,7.0
23,wood_cost=12_stone_cost=6_income_per_house_per_step=1.0,20,20,12,6,1.0,14.325000000000001,14.900000000000002,8.04,20.67,0.7373464475685759,0.7603910933485584,0.6498982820976491,0.8048006800590577,0.6545410619299977,0.7067955653509651,0.17657142857142857,1.1356843080013812,7.917408018000009e-08,8.23520973600001e-08,4.4436970656000045e-08,1.1424280888800014e-07,13.9,14.0,13.9,14.0,0.0,0.0,0.0,0.0,0.6214285714285714,0.6428571428571429,0.5,0.7142857142857143,6.95,7.0,6.95,7.0
23,wood_cost=12_stone_cost=6_income_per_house_per_step=1.0,20,21,12,6,1.0,16.125,15.3,12.090000000000002,21.82,0.7383712769418302,0.7498393034535148,0.6356043956043955,0.8193507305956476,0.7826000758147992,0.7256657567485594,0.4723081463990556,1.19444626474443,2.6570158070040033e-08,2.5368867576000034e-08,2.0046379672800028e-08,3.6161413919280045e-08,13.75,14.0,13.0,14.0,0.1,0.0,0.0,0.1,0.625,0.6428571428571429,0.4928571428571428,0.7142857142857143,6.875,7.0,6.5,7.0
23,wood_cost=12_stone_cost=6_income_per_house_per_step=1.0,20,22,12,6,1.0,16.0,14.500000000000002,9.91,21.7,0.738767337774566,0.72290248657523,0.655510002120591,0.8380662020905922,0.7734734739698599,0.686720469552458,0.2929435609066133,1.2138327012220818,7.077839375527253e-07,7.21271725200001e-09,4.929519170160006e-09,1.0794204439200014e-08,13.85,14.0,13.0,14.0,0.0,0.0,0.0,0.0,0.6285714285714286,0.6428571428571429,0.5642857142857143,0.7214285714285715,6.925,7.0,6.5,7.0
23,wood_cost=12_stone_cost=6_income_per_house_per_step=1.0,20,23,12,6,1.0,16.7,17.4,9.190000000000001,23.15,0.7405099156709887,0.7470945470515732,0.6717924349981097,0.7974107142857142,0.8226021850216486,0.8563609467455623,0.27861582555917735,1.3020972239827606,2.492118167760003e-09,2.596578210720003e-09,1.3714111354320018e-09,3.4546428493200042e-09,13.9,14.0,13.9,14.0,0.0,0.0,0.0,0.0,0.625,0.6428571428571429,0.5,0.7142857142857143,6.95,7.0,6.95,7.0
23,wood_cost=12_stone_cost=6_income_per_house_per_step=1.0,20,24,12,6,1.0,15.795,16.05,10.93,21.33,0.7273775854880173,0.7322437449556094,0.66198500394633,0.7970971147079523,0.764525492970277,0.7714105269002276,0.3925683890577508,1.1763986223420186,7.03292162091481e-10,7.18535866932001e-10,4.893206869512008e-10,9.186514635168012e-10,13.9,14.0,13.9,14.0,0.1,0.0,0.0,0.1,0.6214285714285714,0.6428571428571429,0.5642857142857143,0.7142857142857143,6.95,7.0,6.95,7.0
23,wood_cost=12_stone_cost=6_income_per_house_per_step=1.0,20,25,12,6,1.0,16.415,16.75,12.1,21.91,0.7447455589027219,0.7462159031910219,0.6766481925717593,0.8165060707827433,0.8001272205486392,0.8131675016718375,0.50561115355233,1.1958308130225939,2.2046292066708039e-10,2.249621639460004e-10,1.625099811192003e-10,2.9426394101832055e-10,13.85,14.0,13.0,14.0,0.0,0.0,0.0,0.0,0.6321428571428571,0.6428571428571429,0.5,0.7214285714285715,6.925,7.0,6.5,7.0
23,wood_cost=12_stone_cost=6_income_per_house_per_step=1.0,20,26,12,6,1.0,13.5,12.45,8.94,17.65,0.7371645469283039,0.7471907367598201,0.6822458560889144,0.8013778844871281,0.5957034408215623,0.5370175988783943,0.2682426303854875,0.9648826065552945,5.43938366556001e-11,5.016320491572009e-11,3.6020807385264065e-11,7.111490496084014e-11,13.9,14.0,13.9,14.0,0.0,0.0,0.0,0.0,0.625,0.6428571428571429,0.5642857142857143,0.7142857142857143,6.95,7.0,6.95,7.0
23,wood_cost=12_stone_cost=6_income_per_house_per_step=1.0,20,27,12,6,1.0,14.330000000000002,14.600000000000001,8.540000000000001,17.86,0.7468693282269157,0.7514151890264302,0.631994498637394,0.8471822886716504,0.6501367644579709,0.637572393822394,0.19033997085964072,0.9200145081729376,1.728515253722403e-11,1.7647778114928033e-11,1.0322741445307219e-11,2.158830939264484e-11,13.9,14.0,13.9,14.0,0.05,0.0,0.0,0.0,0.6321428571428571,0.6428571428571429,0.5,0.7214285714285715,6.95,7.0,6.95,7.0
23,wood_cost=12_stone_cost=6_income_per_house_per_step=1.0,20,28,12,6,1.0,16.155,16.75,10.49,20.990000000000006,0.744185879586867,0.7465719272001994,0.6671572172035564,0.8191582002902759,0.7818356316351379,0.8289642484212619,0.3332260596546311,1.1923317919391472,5.858216207808132e-12,6.0739784265420115e-12,3.803942310114967e-12,7.611510876006977e-12,13.85,14.0,13.0,14.0,0.0,0.0,0.0,0.0,0.6321428571428571,0.6428571428571429,0.5,0.7142857142857143,6.925,7.0,6.5,7.0
23,wood_cost=12_stone_cost=6_income_per_house_per_step=1.0,20,29,12,6,1.0,15.63,15.25,11.6,20.58,0.7440607647494938,0.7366824603535189,0.6726808905380334,0.8005614904189522,0.7443981890538246,0.7249953030694442,0.42679903422042975,1.0879934509014875,1.7003513338540594e-12,1.6590120179958035e-12,1.2619370104099227e-12,2.2388503167445005e-12,13.95,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.6285714285714286,0.6428571428571429,0.5642857142857143,0.7142857142857143,6.975,7.0,7.0,7.0
24,wood_cost=12_stone_cost=12_income_per_house_per_step=0.25,20,0,12,12,0.25,82.79,81.69999999999999,73.15,92.95,0.22800542817218264,0.22484525811729325,0.16090758337233194,0.3158965157046674,5.799568714485337,5.7452133156501395,5.107283469005796,6.536956870126692,8.1302,8.030000000000001,7.132600000000001,9.253,9.95,10.0,8.0,11.1,1.45,1.5,1.0,2.0,0.06785714285714285,0.07142857142857142,0.0,0.14285714285714285,4.975,5.0,4.0,5.55
24,wood_cost=12_stone_cost=12_income_per_house_per_step=0.25,20,1,12,12,0.25,39.485,39.25,28.36,51.04,0.43980125197140124,0.4512623766784201,0.3691087288821396,0.5242685983250809,2.6004565168714424,2.5676066790352507,1.8007591980454152,3.4349557423949566,3.3988452000000002,3.3894960000000003,2.4554976,4.4034144,10.95,11.0,8.9,13.0,1.3,1.0,0.9,2.0,0.16785714285714284,0.14285714285714285,0.07142857142857142,0.2857142857142857,5.475,5.5,4.45,6.5
